,Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp
22882,Pakistan,Cedar,2009,114254,494,3957.61,23.62
22883,Pakistan,Cedar,2009,114254,494,3957.61,27.88
22884,Pakistan,Cedar,2009,114254,494,3957.61,23.62
22885,Pakistan,Cedar,2009,114254,494,3957.61,27.41
22886,Pakistan,Cedar,2009,114254,494,3957.61,25.37
22887,Pakistan,Cedar,2009,114254,494,3957.61,26.68
22888,Pakistan,Cedar,2009,114254,494,3957.61,19.3
22889,Pakistan,Cedar,2009,114254,494,3957.61,23.62
22890,Pakistan,Lime,2009,26568,494,3957.61,25.37
22891,Pakistan,Lime,2009,26568,494,3957.61,23.62
22892,Pakistan,Lime,2009,26568,494,3957.61,27.88
22893,Pakistan,Lime,2009,26568,494,3957.61,23.62
22894,Pakistan,Lime,2009,26568,494,3957.61,27.41
22895,Pakistan,Lime,2009,26568,494,3957.61,25.37
22896,Pakistan,Lime,2009,26568,494,3957.61,26.68
22897,Pakistan,Lime,2009,26568,494,3957.61,19.3
22898,Pakistan,Lime,2009,26568,494,3957.61,23.62
22899,Pakistan,Pine,2010,38052,494,2968.44,25.48
22900,Pakistan,Pine,2010,38052,494,2968.44,23.75
22901,Pakistan,Pine,2010,38052,494,2968.44,28
22902,Pakistan,Pine,2010,38052,494,2968.44,23.75
22903,Pakistan,Pine,2010,38052,494,2968.44,27.45
22904,Pakistan,Pine,2010,38052,494,2968.44,25.48
22905,Pakistan,Pine,2010,38052,494,2968.44,26.79
22906,Pakistan,Pine,2010,38052,494,2968.44,19.52
22907,Pakistan,Pine,2010,38052,494,2968.44,23.75
22908,Pakistan,Plywood,2010,226823,494,2968.44,25.48
22909,Pakistan,Plywood,2010,226823,494,2968.44,23.75
22910,Pakistan,Plywood,2010,226823,494,2968.44,28
22911,Pakistan,Plywood,2010,226823,494,2968.44,23.75
22912,Pakistan,Plywood,2010,226823,494,2968.44,27.45
22913,Pakistan,Plywood,2010,226823,494,2968.44,25.48
22914,Pakistan,Plywood,2010,226823,494,2968.44,26.79
22915,Pakistan,Plywood,2010,226823,494,2968.44,19.52
22916,Pakistan,Plywood,2010,226823,494,2968.44,23.75
22917,Pakistan,Birch,2010,30588,494,2968.44,25.48
22918,Pakistan,Birch,2010,30588,494,2968.44,23.75
22919,Pakistan,Birch,2010,30588,494,2968.44,28
22920,Pakistan,Birch,2010,30588,494,2968.44,23.75
22921,Pakistan,Birch,2010,30588,494,2968.44,27.45
22922,Pakistan,Birch,2010,30588,494,2968.44,25.48
22923,Pakistan,Birch,2010,30588,494,2968.44,26.79
22924,Pakistan,Birch,2010,30588,494,2968.44,19.52
22925,Pakistan,Birch,2010,30588,494,2968.44,23.75
22926,Pakistan,Mangrove,2010,6171,494,2968.44,25.48
22927,Pakistan,Mangrove,2010,6171,494,2968.44,23.75
22928,Pakistan,Mangrove,2010,6171,494,2968.44,28
22929,Pakistan,Mangrove,2010,6171,494,2968.44,23.75
22930,Pakistan,Mangrove,2010,6171,494,2968.44,27.45
22931,Pakistan,Mangrove,2010,6171,494,2968.44,25.48
22932,Pakistan,Mangrove,2010,6171,494,2968.44,26.79
22933,Pakistan,Mangrove,2010,6171,494,2968.44,19.52
22934,Pakistan,Mangrove,2010,6171,494,2968.44,23.75
22935,Pakistan,Bamboo,2010,5730,494,2968.44,25.48
22936,Pakistan,Bamboo,2010,5730,494,2968.44,23.75
22937,Pakistan,Bamboo,2010,5730,494,2968.44,28
22938,Pakistan,Bamboo,2010,5730,494,2968.44,23.75
22939,Pakistan,Bamboo,2010,5730,494,2968.44,27.45
22940,Pakistan,Bamboo,2010,5730,494,2968.44,25.48
22941,Pakistan,Bamboo,2010,5730,494,2968.44,26.79
22942,Pakistan,Bamboo,2010,5730,494,2968.44,19.52
22943,Pakistan,Bamboo,2010,5730,494,2968.44,23.75
22944,Pakistan,Cedar,2010,109417,494,2968.44,25.48
22945,Pakistan,Cedar,2010,109417,494,2968.44,23.75
22946,Pakistan,Cedar,2010,109417,494,2968.44,28
22947,Pakistan,Cedar,2010,109417,494,2968.44,23.75
22948,Pakistan,Cedar,2010,109417,494,2968.44,27.45
22949,Pakistan,Cedar,2010,109417,494,2968.44,25.48
22950,Pakistan,Cedar,2010,109417,494,2968.44,26.79
22951,Pakistan,Cedar,2010,109417,494,2968.44,19.52
22952,Pakistan,Cedar,2010,109417,494,2968.44,23.75
22953,Pakistan,Lime,2010,25528,494,2968.44,25.48
22954,Pakistan,Lime,2010,25528,494,2968.44,23.75
22955,Pakistan,Lime,2010,25528,494,2968.44,28
22956,Pakistan,Lime,2010,25528,494,2968.44,23.75
22957,Pakistan,Lime,2010,25528,494,2968.44,27.45
22958,Pakistan,Lime,2010,25528,494,2968.44,25.48
22959,Pakistan,Lime,2010,25528,494,2968.44,26.79
22960,Pakistan,Lime,2010,25528,494,2968.44,19.52
22961,Pakistan,Lime,2010,25528,494,2968.44,23.75
22962,Pakistan,Pine,2011,39897,494,1979.27,24.98
22963,Pakistan,Pine,2011,39897,494,1979.27,23.36
22964,Pakistan,Pine,2011,39897,494,1979.27,27.41
22965,Pakistan,Pine,2011,39897,494,1979.27,23.36
22966,Pakistan,Pine,2011,39897,494,1979.27,27.02
22967,Pakistan,Pine,2011,39897,494,1979.27,24.98
22968,Pakistan,Pine,2011,39897,494,1979.27,26.32
22969,Pakistan,Pine,2011,39897,494,1979.27,19.53
22970,Pakistan,Pine,2011,39897,494,1979.27,23.36
22971,Pakistan,Plywood,2011,219196,494,1979.27,24.98
22972,Pakistan,Plywood,2011,219196,494,1979.27,23.36
22973,Pakistan,Plywood,2011,219196,494,1979.27,27.41
22974,Pakistan,Plywood,2011,219196,494,1979.27,23.36
22975,Pakistan,Plywood,2011,219196,494,1979.27,27.02
22976,Pakistan,Plywood,2011,219196,494,1979.27,24.98
22977,Pakistan,Plywood,2011,219196,494,1979.27,26.32
22978,Pakistan,Plywood,2011,219196,494,1979.27,19.53
22979,Pakistan,Plywood,2011,219196,494,1979.27,23.36
22980,Pakistan,Birch,2011,35939,494,1979.27,24.98
22981,Pakistan,Birch,2011,35939,494,1979.27,23.36
22982,Pakistan,Birch,2011,35939,494,1979.27,27.41
22983,Pakistan,Birch,2011,35939,494,1979.27,23.36
22984,Pakistan,Birch,2011,35939,494,1979.27,27.02
22985,Pakistan,Birch,2011,35939,494,1979.27,24.98
22986,Pakistan,Birch,2011,35939,494,1979.27,26.32
22987,Pakistan,Birch,2011,35939,494,1979.27,19.53
22988,Pakistan,Birch,2011,35939,494,1979.27,23.36
22989,Pakistan,Mangrove,2011,6417,494,1979.27,24.98
22990,Pakistan,Mangrove,2011,6417,494,1979.27,23.36
22991,Pakistan,Mangrove,2011,6417,494,1979.27,27.41
22992,Pakistan,Mangrove,2011,6417,494,1979.27,23.36
22993,Pakistan,Mangrove,2011,6417,494,1979.27,27.02
22994,Pakistan,Mangrove,2011,6417,494,1979.27,24.98
22995,Pakistan,Mangrove,2011,6417,494,1979.27,26.32
22996,Pakistan,Mangrove,2011,6417,494,1979.27,19.53
22997,Pakistan,Mangrove,2011,6417,494,1979.27,23.36
22998,Pakistan,Bamboo,2011,6953,494,1979.27,24.98
22999,Pakistan,Bamboo,2011,6953,494,1979.27,23.36
23000,Pakistan,Bamboo,2011,6953,494,1979.27,27.41
23001,Pakistan,Bamboo,2011,6953,494,1979.27,23.36
23002,Pakistan,Bamboo,2011,6953,494,1979.27,27.02
23003,Pakistan,Bamboo,2011,6953,494,1979.27,24.98
23004,Pakistan,Bamboo,2011,6953,494,1979.27,26.32
23005,Pakistan,Bamboo,2011,6953,494,1979.27,19.53
23006,Pakistan,Bamboo,2011,6953,494,1979.27,23.36
23007,Pakistan,Cedar,2011,99623,494,1979.27,24.98
23008,Pakistan,Cedar,2011,99623,494,1979.27,23.36
23009,Pakistan,Cedar,2011,99623,494,1979.27,27.41
23010,Pakistan,Cedar,2011,99623,494,1979.27,23.36
23011,Pakistan,Cedar,2011,99623,494,1979.27,27.02
23012,Pakistan,Cedar,2011,99623,494,1979.27,24.98
23013,Pakistan,Cedar,2011,99623,494,1979.27,26.32
23014,Pakistan,Cedar,2011,99623,494,1979.27,19.53
23015,Pakistan,Cedar,2011,99623,494,1979.27,23.36
23016,Pakistan,Lime,2011,28328,494,1979.27,24.98
23017,Pakistan,Lime,2011,28328,494,1979.27,23.36
23018,Pakistan,Lime,2011,28328,494,1979.27,27.41
23019,Pakistan,Lime,2011,28328,494,1979.27,23.36
23020,Pakistan,Lime,2011,28328,494,1979.27,27.02
23021,Pakistan,Lime,2011,28328,494,1979.27,24.98
23022,Pakistan,Lime,2011,28328,494,1979.27,26.32
23023,Pakistan,Lime,2011,28328,494,1979.27,19.53
23024,Pakistan,Lime,2011,28328,494,1979.27,23.36
23025,Pakistan,Pine,2012,39830,494,990.09,24.87
23026,Pakistan,Pine,2012,39830,494,990.09,23.1
23027,Pakistan,Pine,2012,39830,494,990.09,27.23
23028,Pakistan,Pine,2012,39830,494,990.09,23.1
23029,Pakistan,Pine,2012,39830,494,990.09,26.75
23030,Pakistan,Pine,2012,39830,494,990.09,24.87
23031,Pakistan,Pine,2012,39830,494,990.09,26.11
23032,Pakistan,Pine,2012,39830,494,990.09,18.74
23033,Pakistan,Pine,2012,39830,494,990.09,23.1
23034,Pakistan,Plywood,2012,183405,494,990.09,24.87
23035,Pakistan,Plywood,2012,183405,494,990.09,23.1
23036,Pakistan,Plywood,2012,183405,494,990.09,27.23
23037,Pakistan,Plywood,2012,183405,494,990.09,23.1
23038,Pakistan,Plywood,2012,183405,494,990.09,26.75
23039,Pakistan,Plywood,2012,183405,494,990.09,24.87
23040,Pakistan,Plywood,2012,183405,494,990.09,26.11
23041,Pakistan,Plywood,2012,183405,494,990.09,18.74
23042,Pakistan,Plywood,2012,183405,494,990.09,23.1
23043,Pakistan,Birch,2012,35966,494,990.09,24.87
23044,Pakistan,Birch,2012,35966,494,990.09,23.1
23045,Pakistan,Birch,2012,35966,494,990.09,27.23
23046,Pakistan,Birch,2012,35966,494,990.09,23.1
23047,Pakistan,Birch,2012,35966,494,990.09,26.75
23048,Pakistan,Birch,2012,35966,494,990.09,24.87
23049,Pakistan,Birch,2012,35966,494,990.09,26.11
23050,Pakistan,Birch,2012,35966,494,990.09,18.74
23051,Pakistan,Birch,2012,35966,494,990.09,23.1
23052,Pakistan,Mangrove,2012,6203,494,990.09,24.87
23053,Pakistan,Mangrove,2012,6203,494,990.09,23.1
23054,Pakistan,Mangrove,2012,6203,494,990.09,27.23
23055,Pakistan,Mangrove,2012,6203,494,990.09,23.1
23056,Pakistan,Mangrove,2012,6203,494,990.09,26.75
23057,Pakistan,Mangrove,2012,6203,494,990.09,24.87
23058,Pakistan,Mangrove,2012,6203,494,990.09,26.11
23059,Pakistan,Mangrove,2012,6203,494,990.09,18.74
23060,Pakistan,Mangrove,2012,6203,494,990.09,23.1
23061,Pakistan,Bamboo,2012,7901,494,990.09,24.87
23062,Pakistan,Bamboo,2012,7901,494,990.09,23.1
23063,Pakistan,Bamboo,2012,7901,494,990.09,27.23
23064,Pakistan,Bamboo,2012,7901,494,990.09,23.1
23065,Pakistan,Bamboo,2012,7901,494,990.09,26.75
23066,Pakistan,Bamboo,2012,7901,494,990.09,24.87
23067,Pakistan,Bamboo,2012,7901,494,990.09,26.11
23068,Pakistan,Bamboo,2012,7901,494,990.09,18.74
23069,Pakistan,Bamboo,2012,7901,494,990.09,23.1
23070,Pakistan,Cedar,2012,86553,494,990.09,24.87
23071,Pakistan,Cedar,2012,86553,494,990.09,23.1
23072,Pakistan,Cedar,2012,86553,494,990.09,27.23
23073,Pakistan,Cedar,2012,86553,494,990.09,23.1
23074,Pakistan,Cedar,2012,86553,494,990.09,26.75
23075,Pakistan,Cedar,2012,86553,494,990.09,24.87
23076,Pakistan,Cedar,2012,86553,494,990.09,26.11
23077,Pakistan,Cedar,2012,86553,494,990.09,18.74
23078,Pakistan,Cedar,2012,86553,494,990.09,23.1
23079,Pakistan,Lime,2012,27138,494,990.09,24.87
23080,Pakistan,Lime,2012,27138,494,990.09,23.1
23081,Pakistan,Lime,2012,27138,494,990.09,27.23
23082,Pakistan,Lime,2012,27138,494,990.09,23.1
23083,Pakistan,Lime,2012,27138,494,990.09,26.75
23084,Pakistan,Lime,2012,27138,494,990.09,24.87
23085,Pakistan,Lime,2012,27138,494,990.09,26.11
23086,Pakistan,Lime,2012,27138,494,990.09,18.74
23087,Pakistan,Lime,2012,27138,494,990.09,23.1
23088,Pakistan,Pine,2013,42313,494,0.92,25.95
23089,Pakistan,Pine,2013,42313,494,0.92,24.27
23090,Pakistan,Pine,2013,42313,494,0.92,27.9
23091,Pakistan,Pine,2013,42313,494,0.92,24.27
23092,Pakistan,Pine,2013,42313,494,0.92,27.21
23093,Pakistan,Pine,2013,42313,494,0.92,25.95
23094,Pakistan,Pine,2013,42313,494,0.92,27.38
23095,Pakistan,Pine,2013,42313,494,0.92,19.98
23096,Pakistan,Pine,2013,42313,494,0.92,24.27
23097,Pakistan,Plywood,2013,218059,494,0.92,25.95
23098,Pakistan,Plywood,2013,218059,494,0.92,24.27
23099,Pakistan,Plywood,2013,218059,494,0.92,27.9
23100,Pakistan,Plywood,2013,218059,494,0.92,24.27
23101,Pakistan,Plywood,2013,218059,494,0.92,27.21
23102,Pakistan,Plywood,2013,218059,494,0.92,25.95
23103,Pakistan,Plywood,2013,218059,494,0.92,27.38
23104,Pakistan,Plywood,2013,218059,494,0.92,19.98
23105,Pakistan,Plywood,2013,218059,494,0.92,24.27
23106,Pakistan,Birch,2013,37528,494,0.92,25.95
23107,Pakistan,Birch,2013,37528,494,0.92,24.27
23108,Pakistan,Birch,2013,37528,494,0.92,27.9
23109,Pakistan,Birch,2013,37528,494,0.92,24.27
23110,Pakistan,Birch,2013,37528,494,0.92,27.21
23111,Pakistan,Birch,2013,37528,494,0.92,25.95
23112,Pakistan,Birch,2013,37528,494,0.92,27.38
23113,Pakistan,Birch,2013,37528,494,0.92,19.98
23114,Pakistan,Birch,2013,37528,494,0.92,24.27
23115,Pakistan,Mangrove,2013,5987,494,0.92,25.95
23116,Pakistan,Mangrove,2013,5987,494,0.92,24.27
23117,Pakistan,Mangrove,2013,5987,494,0.92,27.9
23118,Pakistan,Mangrove,2013,5987,494,0.92,24.27
23119,Pakistan,Mangrove,2013,5987,494,0.92,27.21
23120,Pakistan,Mangrove,2013,5987,494,0.92,25.95
23121,Pakistan,Mangrove,2013,5987,494,0.92,27.38
23122,Pakistan,Mangrove,2013,5987,494,0.92,19.98
23123,Pakistan,Mangrove,2013,5987,494,0.92,24.27
23124,Pakistan,Bamboo,2013,7222,494,0.92,25.95
23125,Pakistan,Bamboo,2013,7222,494,0.92,24.27
23126,Pakistan,Bamboo,2013,7222,494,0.92,27.9
23127,Pakistan,Bamboo,2013,7222,494,0.92,24.27
23128,Pakistan,Bamboo,2013,7222,494,0.92,27.21
23129,Pakistan,Bamboo,2013,7222,494,0.92,25.95
23130,Pakistan,Bamboo,2013,7222,494,0.92,27.38
23131,Pakistan,Bamboo,2013,7222,494,0.92,19.98
23132,Pakistan,Bamboo,2013,7222,494,0.92,24.27
23133,Pakistan,Cedar,2013,88711,494,0.92,25.95
23134,Pakistan,Cedar,2013,88711,494,0.92,24.27
23135,Pakistan,Cedar,2013,88711,494,0.92,27.9
23136,Pakistan,Cedar,2013,88711,494,0.92,24.27
23137,Pakistan,Cedar,2013,88711,494,0.92,27.21
23138,Pakistan,Cedar,2013,88711,494,0.92,25.95
23139,Pakistan,Cedar,2013,88711,494,0.92,27.38
23140,Pakistan,Cedar,2013,88711,494,0.92,19.98
23141,Pakistan,Cedar,2013,88711,494,0.92,24.27
23142,Pakistan,Lime,2013,27957,494,0.92,25.95
23143,Pakistan,Lime,2013,27957,494,0.92,24.27
23144,Pakistan,Lime,2013,27957,494,0.92,27.9
23145,Pakistan,Lime,2013,27957,494,0.92,24.27
23146,Pakistan,Lime,2013,27957,494,0.92,27.21
23147,Pakistan,Lime,2013,27957,494,0.92,25.95
23148,Pakistan,Lime,2013,27957,494,0.92,27.38
23149,Pakistan,Lime,2013,27957,494,0.92,19.98
23150,Pakistan,Lime,2013,27957,494,0.92,24.27
23151,Papua New Guinea,Oak,1990,105566,3142,121,25.27
23152,Papua New Guinea,Pine,1990,25000,3142,121,25.27
23153,Papua New Guinea,Plywood,1990,45000,3142,121,25.27
23154,Papua New Guinea,Birch,1990,18235,3142,121,25.27
23155,Papua New Guinea,Mangrove,1990,41152,3142,121,25.27
23156,Papua New Guinea,Cedar,1990,42115,3142,121,25.27
23157,Papua New Guinea,Cherry,1990,173554,3142,121,25.27
23158,Papua New Guinea,Oak,1991,105660,3142,121,25.04
23159,Papua New Guinea,Pine,1991,25000,3142,121,25.04
23160,Papua New Guinea,Plywood,1991,44331,3142,121,25.04
23161,Papua New Guinea,Birch,1991,17458,3142,121,25.04
23162,Papua New Guinea,Mangrove,1991,26190,3142,121,25.04
23163,Papua New Guinea,Cedar,1991,47000,3142,121,25.04
23164,Papua New Guinea,Cherry,1991,176230,3142,121,25.04
23165,Papua New Guinea,Oak,1992,106604,3142,121,25.3
23166,Papua New Guinea,Pine,1992,28872,3142,121,25.3
23167,Papua New Guinea,Plywood,1992,45333,3142,121,25.3
23168,Papua New Guinea,Birch,1992,17695,3142,121,25.3
23169,Papua New Guinea,Mangrove,1992,26000,3142,121,25.3
23170,Papua New Guinea,Cedar,1992,47500,3142,121,25.3
23171,Papua New Guinea,Cherry,1992,178455,3142,121,25.3
23172,Papua New Guinea,Oak,1993,106667,3142,172,25.02
23173,Papua New Guinea,Pine,1993,30769,3142,172,25.02
23174,Papua New Guinea,Plywood,1993,47059,3142,172,25.02
23175,Papua New Guinea,Birch,1993,18000,3142,172,25.02
23176,Papua New Guinea,Mangrove,1993,23333,3142,172,25.02
23177,Papua New Guinea,Cedar,1993,48000,3142,172,25.02
23178,Papua New Guinea,Cherry,1993,176000,3142,172,25.02
23179,Papua New Guinea,Oak,1994,108571,3142,176,25.07
23180,Papua New Guinea,Pine,1994,33615,3142,176,25.07
23181,Papua New Guinea,Plywood,1994,43750,3142,176,25.07
23182,Papua New Guinea,Birch,1994,17844,3142,176,25.07
23183,Papua New Guinea,Mangrove,1994,24286,3142,176,25.07
23184,Papua New Guinea,Cedar,1994,45000,3142,176,25.07
23185,Papua New Guinea,Cherry,1994,174797,3142,176,25.07
23186,Papua New Guinea,Oak,1995,106667,3142,105,25.44
23187,Papua New Guinea,Pine,1995,35714,3142,105,25.44
23188,Papua New Guinea,Plywood,1995,47059,3142,105,25.44
23189,Papua New Guinea,Birch,1995,17872,3142,105,25.44
23190,Papua New Guinea,Mangrove,1995,25000,3142,105,25.44
23191,Papua New Guinea,Cedar,1995,46000,3142,105,25.44
23192,Papua New Guinea,Cherry,1995,174933,3142,105,25.44
23193,Papua New Guinea,Oak,1996,106667,3142,105,25.41
23194,Papua New Guinea,Pine,1996,45199,3142,105,25.41
23195,Papua New Guinea,Plywood,1996,42500,3142,105,25.41
23196,Papua New Guinea,Birch,1996,17914,3142,105,25.41
23197,Papua New Guinea,Mangrove,1996,27778,3142,105,25.41
23198,Papua New Guinea,Cedar,1996,45000,3142,105,25.41
23199,Papua New Guinea,Cherry,1996,175000,3142,105,25.41
23200,Papua New Guinea,Oak,1997,106667,3142,105,24.86
23201,Papua New Guinea,Pine,1997,60000,3142,105,24.86
23202,Papua New Guinea,Plywood,1997,35000,3142,105,24.86
23203,Papua New Guinea,Birch,1997,17143,3142,105,24.86
23204,Papua New Guinea,Mangrove,1997,30000,3142,105,24.86
23205,Papua New Guinea,Cedar,1997,46000,3142,105,24.86
23206,Papua New Guinea,Cherry,1997,175095,3142,105,24.86
23207,Papua New Guinea,Oak,1998,106667,3142,105,26.05
23208,Papua New Guinea,Pine,1998,55543,3142,105,26.05
23209,Papua New Guinea,Plywood,1998,41667,3142,105,26.05
23210,Papua New Guinea,Birch,1998,18270,3142,105,26.05
23211,Papua New Guinea,Mangrove,1998,29748,3142,105,26.05
23212,Papua New Guinea,Cedar,1998,46000,3142,105,26.05
23213,Papua New Guinea,Cherry,1998,175385,3142,105,26.05
23214,Papua New Guinea,Oak,1999,109091,3142,105,25.38
23215,Papua New Guinea,Pine,1999,54167,3142,105,25.38
23216,Papua New Guinea,Plywood,1999,42857,3142,105,25.38
23217,Papua New Guinea,Birch,1999,18583,3142,105,25.38
23218,Papua New Guinea,Mangrove,1999,30909,3142,105,25.38
23219,Papua New Guinea,Cedar,1999,47059,3142,105,25.38
23220,Papua New Guinea,Cherry,1999,175187,3142,105,25.38
23221,Papua New Guinea,Oak,2000,109091,3142,105,25.4
23222,Papua New Guinea,Pine,2000,55385,3142,105,25.4
23223,Papua New Guinea,Plywood,2000,46667,3142,105,25.4
23224,Papua New Guinea,Birch,2000,18910,3142,105,25.4
23225,Papua New Guinea,Mangrove,2000,30023,3142,105,25.4
23226,Papua New Guinea,Cedar,2000,47059,3142,105,25.4
23227,Papua New Guinea,Cherry,2000,175000,3142,105,25.4
23228,Papua New Guinea,Oak,2001,104167,3142,105,25.43
23229,Papua New Guinea,Pine,2001,59286,3142,105,25.43
23230,Papua New Guinea,Plywood,2001,45364,3142,105,25.43
23231,Papua New Guinea,Birch,2001,20000,3142,105,25.43
23232,Papua New Guinea,Mangrove,2001,29167,3142,105,25.43
23233,Papua New Guinea,Cedar,2001,48039,3142,105,25.43
23234,Papua New Guinea,Cherry,2001,173333,3142,105,25.43
23235,Papua New Guinea,Oak,2002,104167,3142,105,25.48
23236,Papua New Guinea,Pine,2002,52970,3142,105,25.48
23237,Papua New Guinea,Plywood,2002,45134,3142,105,25.48
23238,Papua New Guinea,Birch,2002,19276,3142,105,25.48
23239,Papua New Guinea,Mangrove,2002,29997,3142,105,25.48
23240,Papua New Guinea,Cedar,2002,47573,3142,105,25.48
23241,Papua New Guinea,Cherry,2002,175000,3142,105,25.48
23242,Papua New Guinea,Oak,2004,100000,3142,105,25.23
23243,Papua New Guinea,Pine,2004,46154,3142,105,25.23
23244,Papua New Guinea,Plywood,2004,45189,3142,105,25.23
23245,Papua New Guinea,Birch,2004,19266,3142,105,25.23
23246,Papua New Guinea,Mangrove,2004,31398,3142,105,25.23
23247,Papua New Guinea,Cedar,2004,50000,3142,105,25.23
23248,Papua New Guinea,Cherry,2004,168433,3142,105,25.23
23249,Papua New Guinea,Oak,2005,100000,3142,105,25.51
23250,Papua New Guinea,Pine,2005,46667,3142,105,25.51
23251,Papua New Guinea,Plywood,2005,45000,3142,105,25.51
23252,Papua New Guinea,Birch,2005,19409,3142,105,25.51
23253,Papua New Guinea,Mangrove,2005,32218,3142,105,25.51
23254,Papua New Guinea,Cedar,2005,49514,3142,105,25.51
23255,Papua New Guinea,Cherry,2005,165714,3142,105,25.51
23256,Papua New Guinea,Oak,2006,100000,3142,105,25.04
23257,Papua New Guinea,Pine,2006,45000,3142,105,25.04
23258,Papua New Guinea,Plywood,2006,46014,3142,105,25.04
23259,Papua New Guinea,Birch,2006,19552,3142,105,25.04
23260,Papua New Guinea,Mangrove,2006,33136,3142,105,25.04
23261,Papua New Guinea,Cedar,2006,50000,3142,105,25.04
23262,Papua New Guinea,Cherry,2006,165000,3142,105,25.04
23263,Papua New Guinea,Oak,2007,100000,3142,105,25.2
23264,Papua New Guinea,Pine,2007,47059,3142,105,25.2
23265,Papua New Guinea,Plywood,2007,45000,3142,105,25.2
23266,Papua New Guinea,Birch,2007,19694,3142,105,25.2
23267,Papua New Guinea,Mangrove,2007,34193,3142,105,25.2
23268,Papua New Guinea,Cedar,2007,50435,3142,105,25.2
23269,Papua New Guinea,Cherry,2007,167568,3142,105,25.2
23270,Papua New Guinea,Oak,2008,100000,3142,105,25.17
23271,Papua New Guinea,Pine,2008,45455,3142,105,25.17
23272,Papua New Guinea,Plywood,2008,44545,3142,105,25.17
23273,Papua New Guinea,Birch,2008,19837,3142,105,25.17
23274,Papua New Guinea,Mangrove,2008,35000,3142,105,25.17
23275,Papua New Guinea,Cedar,2008,50000,3142,105,25.17
23276,Papua New Guinea,Cherry,2008,165263,3142,105,25.17
23277,Papua New Guinea,Oak,2009,100000,3142,105,25.08
23278,Papua New Guinea,Pine,2009,47718,3142,105,25.08
23279,Papua New Guinea,Plywood,2009,47512,3142,105,25.08
23280,Papua New Guinea,Birch,2009,19979,3142,105,25.08
23281,Papua New Guinea,Mangrove,2009,38182,3142,105,25.08
23282,Papua New Guinea,Cedar,2009,49583,3142,105,25.08
23283,Papua New Guinea,Cherry,2009,165128,3142,105,25.08
23284,Papua New Guinea,Oak,2010,99665,3142,105,25.74
23285,Papua New Guinea,Pine,2010,50000,3142,105,25.74
23286,Papua New Guinea,Plywood,2010,48585,3142,105,25.74
23287,Papua New Guinea,Birch,2010,20122,3142,105,25.74
23288,Papua New Guinea,Mangrove,2010,38584,3142,105,25.74
23289,Papua New Guinea,Cedar,2010,49994,3142,105,25.74
23290,Papua New Guinea,Cherry,2010,171053,3142,105,25.74
23291,Papua New Guinea,Oak,2011,99179,3142,105,25.17
23292,Papua New Guinea,Pine,2011,57778,3142,105,25.17
23293,Papua New Guinea,Plywood,2011,50272,3142,105,25.17
23294,Papua New Guinea,Birch,2011,20264,3142,105,25.17
23295,Papua New Guinea,Mangrove,2011,37895,3142,105,25.17
23296,Papua New Guinea,Cedar,2011,50469,3142,105,25.17
23297,Papua New Guinea,Cherry,2011,174359,3142,105,25.17
23298,Papua New Guinea,Oak,2012,98926,3142,105,25.14
23299,Papua New Guinea,Pine,2012,47619,3142,105,25.14
23300,Papua New Guinea,Plywood,2012,52632,3142,105,25.14
23301,Papua New Guinea,Birch,2012,20407,3142,105,25.14
23302,Papua New Guinea,Mangrove,2012,38338,3142,105,25.14
23303,Papua New Guinea,Cedar,2012,50681,3142,105,25.14
23304,Papua New Guinea,Cherry,2012,172500,3142,105,25.14
23305,Papua New Guinea,Oak,2013,98663,3142,105,25.44
23306,Papua New Guinea,Pine,2013,54545,3142,105,25.44
23307,Papua New Guinea,Plywood,2013,61538,3142,105,25.44
23308,Papua New Guinea,Birch,2013,20549,3142,105,25.44
23309,Papua New Guinea,Mangrove,2013,39020,3142,105,25.44
